STN_ID,SITE_CODE,WELL_NAME,BASIN_NAME,GSA_NAME,GSP_NAME,MONITORING_NETWORK_TYPE,SUSTAINABILITY_INDICATORS,PRINCIPAL_AQUIFER,SWN,WCR_NO,LATITUDE,LONGITUDE,WELL_USE,WELL_TYPE,WELL_DEPTH,TOP_PRF,BOT_PRF,LAST_GSE,LAST_RPE,SMC_START_DATE,SMC_MT,SMC_IM_5_YR,SMC_IM_10_YR,SMC_IM_15_YR,SMC_MO,COMMENTS,FIRST_MSMT_DATE,LAST_MSMT_DATE,MSMT_COUNT
56693,387638N1221704W001,11N03W35D003M,5-021.67 Yolo,Yolo Subbasin GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage",Tehama Formation,11N03W35D003M,57-1605,38.7638,-122.17,Residential,Single Well,162,140,162,307.92,309.25,2022-01-28 20:40:33,273,280.7,280.7,280.7,280.7,,2004-05-05 00:00:00,2023-09-21 00:00:00,52
56701,369374N1217810W001,Well 9,3-002.01 Pajaro Valley,,,SGMA Representative,Groundwater Levels,Aromas,,,36.9375,-121.781,Unknown,Single Well,535,435,535,139.4,140.9,2022-01-01 00:00:00,-9.5,5.4,5.8,7.2,7.8,,2021-03-01 00:00:00,2023-11-23 00:00:00,29
56710,368716N1218186W001,Well 7,3-002.01 Pajaro Valley,,,SGMA,Groundwater Levels,Aromas,,,36.8717,-121.819,Unknown,Single Well,380,350,380,11.5,13,,,,,,,,1932-07-01 01:00:00,2023-11-23 00:00:00,29
56717,369342N1218158W001,SCCo_Pt6,3-002.01 Pajaro Valley,,,SGMA,Groundwater Levels,Aromas,,,36.9342,-121.816,Residential,Single Well,205,,,318,318.3,,,,,,,,2013-04-23 00:00:00,2023-10-16 10:30:00,18
56742,338086N1163878W001,KW_014,7-021.01 Indio,,,SGMA Representative,Groundwater Levels,Indio,04S06E20M002S,Unknown,33.8087,-116.388,Residential,Single Well,960,460,960,209.7,209.4,2017-01-01 00:00:00,16.13,,,,16.13,none,2003-08-08 00:00:00,2023-07-18 13:00:00,58
56751,337730N1162575W001,KW_022,7-021.01 Indio,,,SGMA Representative,Groundwater Levels,Indio,05S07E04A001S,Unknown,33.773,-116.258,Unknown,Single Well,380,147,367,50.1,50.6,2017-01-01 00:00:00,-61.92,,,,-61.92,none,1955-12-28 00:00:00,2023-07-18 13:00:00,194
56753,336003N1160666W001,KW_043,7-021.01 Indio,,,SGMA Representative,Groundwater Levels,Indio,06S09E32Q001S,Unknown,33.6004,-116.067,Unknown,Single Well,284,244,284,-97.8,-96.8,2017-01-01 00:00:00,-175.32,,,,-175.32,none,1966-06-17 00:00:00,2023-07-27 13:00:00,153
56764,336848N1162328W001,KW_031,7-021.01 Indio,,,SGMA Representative,Groundwater Levels,Indio,06S07E02D002S,Unknown,33.6849,-116.233,Unknown,Single Well,320,,,0.5,0.5,2017-01-01 00:00:00,-156.51,,,,-156.51,none,1985-09-12 00:00:00,2023-07-13 13:00:00,147
56765,336823N1162948W001,KW_032,7-021.01 Indio,,,SGMA Representative,Groundwater Levels,Indio,06S07E06B001S,Unknown,33.6824,-116.295,Residential,Single Well,832,580,800,42.6,43.1,2017-01-01 00:00:00,-144.68,,,,-144.68,none,1981-06-08 00:00:00,2023-07-13 13:00:00,111
56766,336536N1162525W001,KW_034,7-021.01 Indio,,,SGMA Representative,Groundwater Levels,Indio,06S07E16A002S,Unknown,33.6537,-116.253,Residential,Single Well,810,350,800,-3.2,-2.9,2017-01-01 00:00:00,-171.99,,,,-171.99,none,1987-11-19 00:00:00,2023-07-13 13:00:00,103
56778,375827N1220059W002,4S/1W-17M007,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5827,-122.006,Observation,Single Well,265,215,255,52.8,52.75,,,,,,,Completed depth =bottom of casing,2021-09-21 09:20:00,2023-09-19 10:13:00,5
56790,375678N1219886W002,4S/1W-20J006,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5678,-121.989,Observation,Single Well,80,70,80,61.8,61.82,,,,,,,Completed depth =bottom of screen,2021-09-22 11:30:00,2023-09-18 10:07:00,5
56795,375742N1219717W001,4S/1W-21H002,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5742,-121.972,Observation,Single Well,185,,,77.8,77.83,,,,,,,Completed depth =bottom of boring; Estimated ground surface elevation.,2021-09-21 12:47:00,2023-09-19 08:50:00,5
56808,375664N1219788W001,4S/1W-21P012,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5665,-121.979,Public Supply,Single Well,199,54,186,71.1,71.11,,,,,,,Completed depth = bottom of casing; Estimated ground surface elevation.,2021-09-22 10:50:00,2023-09-20 15:27:00,5
56815,375621N1219804W001,4S/1W-28C015,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5621,-121.98,Public Supply,Single Well,311,197,305,66.6,66.62,,,,,,,Estimated ground surface elevation,2021-09-22 09:30:00,2023-09-20 14:46:00,5
56816,375624N1219793W001,4S/1W-28C016,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5624,-121.979,Public Supply,Single Well,196,86,184,68.8,68.83,,,,,,,"In 2006, a liner placed over 71-86 ft; Estimated ground surface elevation.",2021-09-22 09:20:00,2023-09-20 14:52:00,5
56817,375618N1219794W001,4S/1W-28C018,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5619,-121.979,Public Supply,Single Well,310,220,300,67.6,67.55,,,,,,,Completed depth = bottom of casing; Estimated ground surface elevation.,2021-09-22 09:54:00,2023-09-20 14:32:00,5
56850,375384N1220205W001,4S/1W-31N003,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5385,-122.021,Public Supply,Single Well,122,47,107,38,37.95,,,,,,,Estimated ground surface elevation.,2021-09-23 11:07:00,2023-09-22 13:10:00,5
56872,376056N1220342W001,4S/2W-12C001,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.6057,-122.034,Other,Single Well,512,410,487,71.4,71.36,,,,,,,Standby emergency well; Completed depth = bottom of casing; Estimated ground surface elevation.,2021-09-23 09:35:00,2023-09-20 11:05:00,5
56901,375780N1220866W001,4S/2W-16Q001,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5781,-122.087,Observation,Single Well,130,65,115,11.9,11.88,,,,,,,,2021-09-20 15:15:00,2023-09-18 12:50:00,5
56907,375661N1220835W001,4S/2W-21Q002,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5661,-122.084,Observation,Single Well,135,40,130,8.3,8.32,,,,,,,,2021-09-21 15:40:00,2023-09-18 13:15:00,5
56911,375620N1220408W001,4S/2W-25D002,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5621,-122.041,Observation,Single Well,314,274,314,26.2,26.22,,,,,,,Completed depth = bottom of screen,2021-09-21 09:02:00,2023-09-19 12:59:00,5
56935,375210N1219808W001,5S/1W-04P002,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5211,-121.981,Observation,Single Well,95,45,90,30.9,30.91,,,,,,,Completed depth = bottom of casing,2021-09-23 08:12:00,2023-09-19 10:05:00,5
56943,375304N1220098W001,5S/1W-06H004,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5305,-122.01,Public Supply,Single Well,279,199,271,33,33,,,,,,,Estimated ground surface elevation,2021-09-23 12:00:00,2023-09-19 12:00:00,5
56945,375210N1220210W001,5S/1W-06N007,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5211,-122.021,Observation,Single Well,295,215,235,24.4,24.4,,,,,,,,2021-09-23 10:30:00,2023-09-20 08:20:00,5
56947,375163N1220117W001,5S/1W-07G010,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5163,-122.012,Observation,Single Well,450,420,440,15.8,15.81,,,,,,,,2021-09-22 09:55:00,2023-09-20 08:04:00,5
56950,375129N1220060W001,5S/1W-07J005,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5129,-122.006,Observation,Single Well,360,330,360,14.2,14.2,,,,,,,,2021-09-21 16:22:00,2023-09-19 11:25:00,5
56957,375050N1219885W001,5S/1W-17A003,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5051,-121.989,Observation,Single Well,130,75,85,13,12.95,,,,,,,,2021-09-22 13:02:00,2023-09-22 12:00:00,5
56963,375332N1220528W001,5S/2W-02C005,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,,,37.5333,-122.053,Observation,Single Well,130,48,88,12.6,12.56,,,,,,,,2021-09-22 15:58:00,2023-09-20 09:05:00,5
56984,339511N1165183W001,Well No. 29,7-021.02 Mission Creek,,,SGMA Representative,"Groundwater Levels,Groundwater Storage",Main Mission Creek Subbasin,02S04E36K001S,,33.9511,-116.518,Public Supply,Single Well,1070,410,1050,1015.5,1016.5,2017-01-01 00:00:00,681.3,,,,688.6,,2000-01-04 00:00:00,2023-09-11 00:00:00,319
56986,339230N1165386W001,Well No. 31,7-021.02 Mission Creek,,,SGMA Representative,"Groundwater Levels,Groundwater Storage",Main Mission Creek Subbasin,03S04E11L004S,,33.923,-116.539,Public Supply,Single Well,1000,270,1000,878.5,879.5,2017-01-01 00:00:00,696.3,,,,703.8,,2000-01-03 00:00:00,2023-09-13 00:00:00,284
56988,339063N1164408W001,15R01,7-021.02 Mission Creek,,,SGMA Representative,"Groundwater Levels,Groundwater Storage",Main Mission Creek Subbasin,03S05E15R001S,,33.9063,-116.441,Other,Single Well,400,200,400,927.5,927.9,2017-01-01 00:00:00,693.8,,,,700.5,Aquaculture,2013-02-12 00:00:00,2023-07-20 13:00:00,32
56990,336638N1171017W001,EMWD13264,8-005 San Jacinto,West San Jacinto GSA,,SGMA,Groundwater Levels,,,,33.6638,-117.102,Observation,Single Well,,,,1452.05,1452.05,,,,,,,,2015-09-29 00:00:00,2023-10-11 00:00:00,16
56997,377114N1218930W001,2S1E32N001,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Fringe,02S01E32N001M,253971,37.7114,-121.893,Observation,Single Well,44,34,39,358.1,360.79,,,,,,,,2021-10-12 08:15:00,2023-09-18 22:45:00,5
57009,377032N1219010W001,3S1E06G005,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Fringe,03S01E06G005M,253974,37.7033,-121.901,Industrial,Single Well,200,103,178,331.9,332.22,,,,,,,,2021-10-12 08:39:00,2023-09-18 22:59:00,5
57016,376937N1218496W001,3S1E10B008,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Lower,03S01E10B008M,,37.6937,-121.85,Observation,Part of a nested/multi-completion well,200,100,190,354.2,353.6,,,,,,,,2021-10-11 10:37:00,2023-09-20 19:13:00,5
57018,376937N1218496W003,3S1E10B010,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Lower,03S01E10B010M,,37.6937,-121.85,Observation,Part of a nested/multi-completion well,600,400,590,354,353.52,,,,,,,,2021-10-11 10:43:00,2023-09-20 19:18:00,5
57042,376678N1219103W001,3S1E18N001,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Lower,03S01E18N001M,,37.6679,-121.91,Irrigation,Single Well,708,229,708,322.2,319.43,,,,,,,,2021-10-14 09:04:00,2023-09-20 18:22:00,5
57058,376829N1217998W001,3S2E07P003,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Lower,03S02E07P003M,,37.683,-121.8,Public Supply,Single Well,510,300,490,428.4,431.46,,,,,,,,2021-10-15 00:00:00,2023-09-28 00:00:00,4
57061,376827N1217857W001,3S2E08N002,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Lower,03S02E08N002M,,37.6828,-121.786,Public Supply,Single Well,526,140,515,452.9,453.64,,,,,,,,2021-10-15 00:00:00,2023-09-28 00:00:00,4
57069,376768N1217954W001,3S2E18B001,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Lower,03S02E18B001M,,37.6769,-121.795,Public Supply,Single Well,497,190,465,435.4,438.56,,,,,,,,2021-10-15 00:00:00,2023-09-28 00:00:00,4
57095,337954N1174952W001,TVWD TP-1,8-004.02 Bedford-Coldwater,Bedford-Coldwater Subbasin GSA,,SGMA Representative,Groundwater Levels,,,,33.7954,-117.495,Public Supply,Single Well,103,,,899.46,901.46,2022-01-12 15:40:42,816.46,,,,816.46,,2019-02-01 00:00:00,2022-11-01 00:00:00,11
57096,337650N1174896W001,Corona & EVMWD Trilogy,8-004.02 Bedford-Coldwater,Bedford-Coldwater Subbasin GSA,,SGMA Representative,Groundwater Levels,,,,33.7651,-117.49,Public Supply,Single Well,999,,,1099.86,1101.86,2022-01-12 15:40:42,661.86,,,,661.86,,2006-01-15 00:00:00,2022-10-01 22:20:00,98
57101,338031N1174988W001,EVMWD Mayhew Well 2,8-004.02 Bedford-Coldwater,Bedford-Coldwater Subbasin GSA,,SGMA Representative,Groundwater Levels,,05S06W11G001S,,33.7497,-117.475,Public Supply,Single Well,740,,,1242.2,1244.2,2022-01-12 15:40:42,737.2,,,,737.2,,1993-05-07 00:00:00,2022-08-16 00:00:00,27
57105,338645N1175489W001,Corona 13,8-002.09 Temescal,Temescal Subbasin GSA,,SGMA Representative,Groundwater Levels,,03S06W31K001S,,33.8645,-117.549,Public Supply,Single Well,999,152,260,735,735,2022-01-27 18:44:34,561,,,,561,,1977-02-01 12:00:00,2023-10-22 00:00:00,485
57118,338784N1175215W001,Corona 33,8-002.09 Temescal,Temescal Subbasin GSA,,SGMA Representative,Groundwater Levels,,,,33.8784,-117.522,Public Supply,Single Well,999,,,665.5,665.5,2022-01-27 18:44:34,597.4,,,,597.4,,2019-03-13 00:00:00,2023-10-01 00:00:00,39
57122,338773N1175745W001,Corona 9A,8-002.09 Temescal,Temescal Subbasin GSA,,SGMA Representative,Groundwater Levels,,03S07W25M003S,,33.8773,-117.575,Public Supply,Single Well,250,113,230,691,691,2022-01-27 18:44:34,532,,,,532,,2002-07-01 00:00:00,2023-10-01 00:00:00,1275
57128,383356N1222744W001,NapaCounty-122,2-002.01 Napa Valley,County of Napa GSA,,SGMA Representative,"Groundwater Levels,Land Subsidence",,06N04W26L005M,,38.3357,-122.274,Residential,Single Well,210,60,150,58.65,59.15,2022-01-31 07:11:17,-45,-37,-37,-37,-37,,2001-05-23 00:00:00,2023-12-06 00:00:00,49
57161,379177N1216594W001,Well #2 (5-30),5-022.19 East Contra Costa,City of Brentwood GSA,,SGMA,"Groundwater Levels,Groundwater Storage",,,,37.9178,-121.659,Public Supply,Single Well,30,0,30,40.3,40.3,,,,,,,,1958-03-04 00:00:00,2023-12-20 00:00:00,188
57175,346174N1200768W001,6N/30W-07G06,3-015 Santa Ynez River Valley,Santa Ynez River Valley Basin Eastern Management Area GSA,Eastern Management Area,SGMA Representative,Groundwater Levels,Paso Robles Formation,,,34.6174,-120.077,Public Supply,Single Well,566,,,602.275,604.275,2022-01-20 11:39:59,513,521,516,543,552,,1962-05-15 08:00:00,2024-03-19 11:35:00,104
57178,346330N1201426W001,6N/31W-04A01,3-015 Santa Ynez River Valley,Santa Ynez River Valley Basin Eastern Management Area GSA,Eastern Management Area,SGMA Representative,Groundwater Levels,Careaga Sand,,,34.6331,-120.143,Residential,Single Well,259,,,601.087,603.087,2022-01-20 11:39:59,483,492,482,500,506,,1956-11-15 08:15:00,2024-03-19 13:15:00,74
57184,346053N1201212W001,Solvang_22,3-015 Santa Ynez River Valley,Santa Ynez River Valley Basin Eastern Management Area GSA,Eastern Management Area,SGMA Representative,Groundwater Levels,Careaga Sand,,,34.6053,-120.121,Public Supply,Single Well,329,,,503.16,500.852,2022-01-20 11:39:59,467,473,467,480,484,,2013-03-15 13:17:00,2024-03-15 00:00:00,15
57237,340444N1170600W001,Y-22,8-002.07 Yucaipa,Yucaipa Basin GSA,,SGMA,"Groundwater Levels,Water Quality",,,,34.0444,-117.06,Observation,Single Well,231,180,230,2426.42,2429.14,,,,,,,,2005-03-28 12:00:00,2023-07-27 12:00:00,75
57241,340141N1170189W001,YRP-PZ3,8-002.07 Yucaipa,Yucaipa Basin GSA,,SGMA,Groundwater Levels,,,,34.0141,-117.019,Observation,Single Well,151,96,146,2756.81,2756.8,,,,,,,,2016-03-25 12:00:00,2023-12-07 14:55:00,90
57243,340371N1170499W001,YVWD-05,8-002.07 Yucaipa,Yucaipa Basin GSA,,SGMA,"Groundwater Levels,Groundwater Storage",,,36-01853,34.0372,-117.05,Observation,Single Well,465,190,465,2570.8,2571.8,,,,,,,CASGEM ID 46638,1945-11-05 12:00:00,2023-12-06 13:31:00,596
57244,340267N1170444W001,YVWD-06,8-002.07 Yucaipa,Yucaipa Basin GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence",,,36-01854,34.0268,-117.044,Observation,Single Well,629,197,607,2563.79,2564.69,2022-01-27 11:56:53,2255.5,,,,2276.9,CASGEM ID 46655,1987-01-28 12:00:00,2023-12-06 14:08:00,395
57250,340469N1169997W001,YVWD-14,8-002.07 Yucaipa,Yucaipa Basin GSA,,SGMA,"Groundwater Levels,Groundwater Storage,Land Subsidence,Water Quality",,,36-01863,34.047,-117,Public Supply,Single Well,160,,,3348.9,3350.15,,,,,,,,2004-05-24 12:00:00,2023-12-06 10:58:00,207
57251,340429N1170443W001,YVWD-18,8-002.07 Yucaipa,Yucaipa Basin GSA,,SGMA,"Groundwater Levels,Groundwater Storage,Land Subsidence,Water Quality",,,36-02181,34.0429,-117.044,Observation,Single Well,596,290,584,2607.81,2609.06,,,,,,,,1971-12-22 12:00:00,2023-12-06 13:16:00,389
57253,340538N1169778W001,YVWD-25,8-002.07 Yucaipa,Yucaipa Basin GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Interconnected Surface Waters,Land Subsidence,Water Quality",,,,34.0538,-116.978,Public Supply,Single Well,57,45,55,3866.03,3867.28,2022-01-27 11:56:53,3822.7,,,,3832.7,,2004-05-24 12:00:00,2023-12-06 10:32:00,230
57254,340148N1170110W001,YVWD-27,8-002.07 Yucaipa,Yucaipa Basin GSA,,SGMA,"Groundwater Levels,Groundwater Storage,Land Subsidence,Water Quality",,,109263,34.0149,-117.011,Public Supply,Single Well,314,164,314,2863,2864.83,,,,,,,,1987-02-11 12:00:00,2023-12-07 14:41:00,271
57258,340631N1170260W001,YVWD-43,8-002.07 Yucaipa,Yucaipa Basin GSA,,SGMA,"Groundwater Levels,Groundwater Storage,Land Subsidence",,,,34.0631,-117.026,Observation,Single Well,495,49,350,2943.87,2944.37,,,,,,,CASGEM ID 46681,1949-09-01 13:00:00,2023-12-06 11:16:00,286
57260,340429N1170429W001,YVWD-46,8-002.07 Yucaipa,Yucaipa Basin GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence,Water Quality",,,158791,34.0429,-117.043,Public Supply,Single Well,1130,340,1130,2621.12,2622.82,2022-01-27 11:56:53,2209.3,,,,2228.7,,1990-08-09 12:00:00,2023-12-07 13:31:00,152
57272,379163N1215950W001,TODB MW-30,5-022.19 East Contra Costa,City of Brentwood GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Seawater Intrusion,Water Quality",,,,37.9164,-121.595,Observation,Single Well,30,20,30,3.86,3.86,2022-01-25 11:15:20,0,0,0,0,0,,2022-03-23 12:00:00,2023-11-16 00:00:00,4
57275,344552N1192868W001,MOWD-8,4-003.01 Upper Ventura River,Upper Ventura River Groundwater Agency GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage",Alluvial Aquifer,04N23W04J001S,,34.4553,-119.287,Public Supply,Single Well,144,76,126,707,713.04,2022-01-24 18:03:00,625,625,679,679,679,,1974-04-02 23:00:00,2023-11-21 00:00:00,27803
57287,344319N1192731W001,VRWD-6,4-003.01 Upper Ventura River,Upper Ventura River Groundwater Agency GSA,,SGMA,Water Quality,Non-alluvial Aquifer - Ojai Conglomerate,04N23W15B002S,,34.4319,-119.273,Public Supply,Single Well,460,200,440,685,685,,,,,,,,,,
57301,336407N1173117W001,Cereal 3,8-004.01 Elsinore Valley,Elsinore Valley GSA,,SGMA Representative,Groundwater Levels,,06S04W17K001S,,33.6407,-117.312,Public Supply,Single Well,1784,,,1257.04,1260.12,2022-01-26 18:55:27,772,,,,732,,1995-01-15 00:00:00,2023-08-28 12:00:00,226
57303,336769N1173783W001,Lincoln,8-004.01 Elsinore Valley,Elsinore Valley GSA,,SGMA Representative,Groundwater Levels,,06S05W02M004S,,33.677,-117.378,Public Supply,Single Well,960,,,1280,1280.9,2022-01-26 18:55:27,930,,,,956,,1995-01-15 00:00:00,2023-08-18 12:00:00,244
57308,387067N1221411W001,10N03W24B002M,5-021.67 Yolo,Yolo Subbasin GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage",Tehama Formation,10N03W24B002M,060182,38.7068,-122.141,Residential,Single Well,207,60,180,389.49,390.22,2022-01-28 20:40:33,281.1,324.8,324.8,324.8,324.8,,2004-05-05 00:00:00,2023-09-21 00:00:00,51
57316,375145N1208073W001,Denair NW-11 287,5-022.03 Turlock,West Turlock Subbasin GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence",Western Lower,,,37.5146,-120.807,Observation,Part of a nested/multi-completion well,287,257,287,116.72,116.72,2022-01-28 13:28:01,21,,,,29,,2021-03-05 00:00:00,2023-11-08 07:39:00,7
57320,337359N1174156W001,Alberhill 1,8-004.01 Elsinore Valley,Elsinore Valley GSA,,SGMA,Groundwater Levels,,,,33.7359,-117.416,Public Supply,Single Well,59,,,1181.52,1181.94,,,,,,,,2012-03-28 00:00:00,2023-12-05 13:00:00,44
57351,347590N1203943W001,SACR 5,3-014 San Antonio Creek Valley,San Antonio Basin GSA,,SGMA,"Groundwater Levels,Groundwater Storage",Paso Robles,08N33W19K006S,WCR2019-008176,34.7591,-120.394,Observation,Single Well,110,90,110,362.45,365.24,,,,,,,,2019-11-05 00:00:00,2023-12-13 11:32:00,5097
57381,376499N1210486W002,MOD-MWD-3,5-022.02 Modesto,Stanislaus and Tuolumne Rivers Groundwater Basin Association GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence",Western Lower,,,37.65,-121.049,Observation,Single Well,243,218,238,73.185,73.19,2022-01-31 15:38:01,30,,,,37,GSE is surveyed RP,2020-06-15 00:00:00,2024-03-06 00:00:00,11
57382,376861N1210009W001,FPA-2,5-022.02 Modesto,Stanislaus and Tuolumne Rivers Groundwater Basin Association GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence",Eastern,03S09E08K004M,,37.6862,-121.001,Observation,Single Well,122,115,120,91,91,2022-01-31 15:38:01,38,,,,48,GSE is surveyed RP,2003-12-09 13:00:00,2024-03-06 00:00:00,772
57385,376241N1210861W002,MRWA-3,5-022.02 Modesto,Stanislaus and Tuolumne Rivers Groundwater Basin Association GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence",Western Lower,03S08E33R001M,,37.6241,-121.086,Observation,Single Well,280,269,274,64,64,2022-01-31 15:38:01,28,,,,36,GSE is surveyed RP,2004-04-22 20:28:00,2024-03-07 00:00:00,22
57400,353077N1206778W001,SLV-01,,County of San Luis Obispo GSA - San Luis Obispo Valley,,SGMA,Groundwater Levels,Qa,,,35.3078,-120.678,Observation,Single Well,,,,304,304,,,,,,,,2022-10-19 12:00:00,2023-10-01 00:00:00,3
57403,352786N1206579W001,SLV-04,3-009 San Luis Obispo Valley,County of San Luis Obispo GSA - San Luis Obispo Valley,,SGMA,Groundwater Levels,Qa,30S12E35B001M,,35.2786,-120.658,Irrigation,Single Well,48,28,48,215.6,215.6,,,,,,,,1991-06-12 12:00:00,2023-10-17 14:22:00,40
